"","species","specimen","landmark1_1","landmark1_2","landmark1_3","landmark3_1","landmark3_2","landmark3_3","landmark5_1","landmark5_2","landmark5_3","landmark7_1","landmark7_2","landmark7_3","landmark9_1","landmark9_2","landmark9_3","landmark11_1","landmark11_2","landmark11_3","landmark13_1","landmark13_2","landmark13_3","landmark15_1","landmark15_2","landmark15_3","landmark17_1","landmark17_2","landmark17_3","landmark19_1","landmark19_2","landmark19_3","landmark21_1","landmark21_2","landmark21_3","landmark23_1","landmark23_2","landmark23_3","landmark25_1","landmark25_2","landmark25_3","landmark27_1","landmark27_2","landmark27_3","landmark29_1","landmark29_2","landmark29_3","landmark31_1","landmark31_2","landmark31_3","landmark33_1","landmark33_2","landmark33_3","landmark35_1","landmark35_2","landmark35_3","landmark37_1","landmark37_2","landmark37_3","landmark39_1","landmark39_2","landmark39_3","landmark41_1","landmark41_2","landmark41_3","landmark43_1","landmark43_2","landmark43_3","landmark45_1","landmark45_2","landmark45_3","landmark47_1","landmark47_2","landmark47_3","landmark49_1","landmark49_2","landmark49_3","landmark51_1","landmark51_2","landmark51_3","landmark53_1","landmark53_2","landmark53_3","landmark55_1","landmark55_2","landmark55_3","landmark57_1","landmark57_2","landmark57_3","landmark59_1","landmark59_2","landmark59_3","landmark61_1","landmark61_2","landmark61_3","landmark63_1","landmark63_2","landmark63_3","landmark65_1","landmark65_2","landmark65_3","landmark67_1","landmark67_2","landmark67_3","landmark69_1","landmark69_2","landmark69_3","landmark71_1","landmark71_2","landmark71_3","landmark73_1","landmark73_2","landmark73_3","landmark75_1","landmark75_2","landmark75_3","landmark77_1","landmark77_2","landmark77_3","landmark79_1","landmark79_2","landmark79_3","landmark81_1","landmark81_2","landmark81_3","genus"
"39","Choloepus_hoffmanni","BMNH_11_3_15_4 ",53.4947,16.6963,-5.8972,87.201,19.2988,0.9492,37.4897,18.551,0.6476,94.0899,30.7943,0.5364,92.6421,43.738,-3.5851,44.4592,33.4957,-7.9079,70.2038,54.7946,3.2099,84.4476,53.1598,1.8727,23.401,-1.1769,-2.5531,44.503,14.096,1.4263,75.7483,29.0055,6.1646,1.6356,0.7111,-14.8204,72.9612,0.3343,0.0458,78.6378,16.1526,1.7527,28.6283,-8.5853,-9.0483,46.7852,16.7373,-3.0213,-0.0857,-0.5145,0.6062,27.5623,-5.5865,-15.8098,45.607,-11.9598,-8.2506,55.7596,-6.7432,-3.924,12.0895,25.247,-15.9521,16.3351,45.1046,-7.1416,24.0227,49.2376,-1.8643,15.9967,30.6559,-6.592,57.0214,36.8242,8.5356,81.1518,48.1583,2.5325,34.1064,-4.8356,-6.6867,64.1967,21.5081,8.5079,88.2163,33.4715,3.0885,-0.2094,0.2586,0.2018,45.7378,3.7129,-2.2089,64.8784,-3.1851,-14.7042,74.6169,-2.7208,-2.8075,21.0121,18.9673,-0.089,50.3149,44.7904,-23.0381,63.4728,45.0348,-10.1425,64.734,44.0646,-0.2735,0.2071,16.4252,-1.2492,11.621,-9.3519,-0.7707,67.5317,40.1132,8.429,16.3214,-4.5497,2.0919,"Choloepus"
"40","Choloepus_hoffmanni","BMNH_19_7_7_1056 ",56.5442,18.5873,-6.9466,88.3343,23.1613,0.1858,45.9785,23.9172,3.9096,98.1998,35.9199,2.377,93.7556,47.4578,-5.8445,49.1663,35.4621,-5.4458,70.6707,58.0646,0.9009,86.5739,56.8465,2.0037,27.5171,1.5944,1.6421,45.8928,16.1846,3.4644,1,1,1,0.5606,0.4205,-17.0258,76.0779,0.5097,-1.0632,80.5784,22.9296,2.8059,27.984,-9.7725,-10.0328,48.7149,17.6793,-2.3613,0.2776,-0.1791,-0.1106,28.3403,-7.7578,-18.212,48.6068,-14.5202,-12.6431,69.9093,-4.1676,-4.1844,11.7338,26.1565,-18.7668,15.2933,46.5894,-12.7521,37.5277,58.8491,-5.1726,15.4844,29.8276,-7.4844,59.2593,42.4467,8.1695,82.9344,50.3281,1.4371,33.302,-4.9025,-7.1422,69.3737,23.263,8.5323,91.1249,36.5478,1.3331,-0.4176,0.7607,-0.8785,50.8486,2.7639,-1.7547,72.0233,-5.8807,-15.3787,83.1089,-1.5695,-3.6015,26.3237,18.7537,-0.8485,60.9933,45.3937,-27.3987,72.7479,43.6514,-11.5331,77.0937,43.124,0.2879,0.045,16.5566,-1.3948,12.8275,-7.8728,0.012,68.6072,43.0182,8.7554,19.6124,-4.1543,2.4283,"Choloepus"
"41","Choloepus_hoffmanni","BMNH_34_9_10_980 ",56.4854,16.4648,-5.3929,88.4023,21.0971,1.1755,45.1009,20.949,4.3155,96.6071,30.9365,4.3101,95.2637,43.305,-0.695,49.3226,32.6155,-5.6106,72.3037,54.6201,3.8337,86.3278,53.138,2.9772,27.3803,1.5504,0.3731,46.9583,14.5216,3.4644,1,1,1,0.1097,-1.02,-13.8955,74.5466,0.0611,-1.0919,79.7838,20.768,5.5016,31.7564,-8.6281,-7.6034,51.7935,16.1739,-1.0284,0.3678,-0.4455,-0.4262,29.1245,-4.4977,-16.3415,46.897,-12.6522,-9.1731,68.4596,-3.3458,-4.8492,15.5428,24.2151,-15.3816,20.0983,43.3722,-7.4631,40.4197,52.6425,-5.3076,20.6582,26.9449,-5.4161,60.6038,38.486,9.6305,82.869,47.137,4.6228,35.5387,-2.665,-5.225,68.5918,20.9626,10.4687,90.5684,31.646,5.3333,-0.3046,0.7083,-0.6769,47.9799,2.8932,-1.8638,69.7646,-2.846,-12.9605,78.0514,-1.0198,-2.4864,23.6773,16.2718,-1.1569,56.7334,40.6201,-23.8625,69.8988,42.3247,-10.6313,70.812,42.7031,-0.2305,1.6911,16.5458,-0.3784,13.3979,-8.5102,-0.1205,68.5724,38.7184,10.0775,17.0026,-3.8121,0.4736,"Choloepus"
"42","Choloepus_hoffmanni","BMNH_39_4815 ",51.7211,15.7155,-5.3273,82.3157,20.6568,3.6352,41.009,21.3281,5.4613,89.0432,30.7434,4.175,86.8125,42.742,-3.1919,43.571,31.6945,-5.1909,65.8046,52.9975,4.5787,78.1807,52.8117,3.4168,24.4977,2.5961,2.4358,42.5496,14.0923,4.3062,1,1,1,1.1125,-1.4188,-12.9546,70.3758,0.2847,-0.1862,73.4428,18.9103,4.0759,25.7296,-7.6266,-8.2018,47.8375,16.4216,-0.177,1.2049,-1.2924,-0.2433,26.2627,-6.1001,-14.795,48.2412,-12.3636,-7.3562,65.4019,-1.0419,-4.2324,11.818,23.0263,-14.2128,17.511,43.0278,-7.752,37.6189,51.7706,-3.6774,14.4569,27.395,-4.7793,53.8551,38.2594,10.8883,75.1485,47.6304,3.5986,30.6834,-3.1992,-4.4575,62.5476,21.3359,11.1634,83.1751,30.4688,4.3763,-0.021,-0.4265,0.7833,47.3816,1.966,-1.1745,66.3798,-4.6256,-10.1228,75.2611,-2.508,-2.8477,22.7137,15.868,0.0336,56.4688,37.3787,-20.4743,65.6562,40.3954,-8.6862,72.541,39.0012,1.84,-1.524,14.4934,-1.2766,9.7133,-9.1452,-0.8123,63.3119,39.1113,10.0054,18.3087,-9.8557,4.54,"Choloepus"
"43","Choloepus_hoffmanni","BMNH_50_1_26_4 ",57.3417,16.9434,-6.3015,92.3996,21.1268,1.3819,45.5794,19.7081,1.6631,99.3532,33.2012,-0.1403,94.6961,45.648,-6.5923,51.0983,32.4705,-5.243,74.3897,56.7857,2.0883,89.0104,56.1137,1.1964,28.2747,-0.0129,-1.0213,47.7566,14.1914,2.619,1,1,1,-2.533,-1.1935,-11.6673,77.0925,-0.097,1.0288,84.9479,24.7695,4.2758,27.8518,-10.4954,-12.6865,51.4999,16.4032,-2.9883,-0.0629,-0.3601,0.3205,29.4674,-5.1652,-18.4526,51.5106,-11.821,-8.1447,70.3337,-1.8613,-1.1829,16.0715,25.5601,-17.951,23.5644,46.1824,-9.418,43.2158,56.2217,-2.7679,20.4987,27.4189,-8.1148,61.6301,39.016,13.1622,85.9187,49.4641,2.6098,34.8454,-3.8399,-8.0929,72.0662,20.9701,12.4158,94.1443,35.4724,2.5775,-0.1276,-0.0409,-0.4963,47.8348,1.1678,-2.6164,67.8778,-4.56,-12.2519,80.2596,-2.5221,-2.8634,23.4695,16.3566,-2.2593,55.029,37.551,-21.369,71.5644,41.8092,-11.5033,75.3849,40.9354,-0.3303,2.1753,16.1952,-3.2498,14.6414,-9.3013,-3.2926,72.2552,41.7518,10.7655,16.2281,-5.0497,1.4639,"Choloepus"
"44","Choloepus_hoffmanni","BMNH_69_7_9_12",52.0432,14.7055,-5.4431,83.5968,18.1013,2.1491,41.7412,18.8581,3.9229,91.7929,26.9949,0.6741,89.1645,39.6365,-4.6516,45.0375,28.7813,-5.8153,68.8836,48.6765,4.2407,81.4533,49.3223,1.2512,23.8388,-0.4423,-0.0754,42.0731,12.1554,2.4602,69.6746,24.97,5.2397,-0.9996,-0.3903,-9.3619,68.2942,-0.0869,-0.6508,75.0287,18.6727,3.1013,25.2826,-7.2205,-8.163,45.7778,13.7701,-2.0003,0.2381,0.3193,-0.129,25.042,-4.6194,-14.2975,44.5339,-9.9646,-4.69,65.2653,1.1986,-4.7901,12.9392,21.9569,-12.7767,21.3423,38.1308,-3.4959,43.5758,47.4971,-3.4769,16.4794,24.1372,-3.5832,58.3321,32.6432,10.0614,77.761,43.4319,2.126,30.5008,-3.7618,-5.6195,61.3931,19.4215,9.2053,85.0449,28.85,1.9452,0.2364,-1.0017,0.0565,44.8268,0.3234,-0.0215,62.8838,-5.3201,-10.0752,72.4236,-2.3841,-1.6885,24.203,13.4847,1.39,55.5416,32.3611,-18.3832,67.1271,32.0658,-8.2716,69.608,29.5335,1.0706,0.9053,13.981,1.4466,11.4634,-8.5486,-0.6789,64.2119,35.0738,8.5442,17.128,-5.9881,3.9165,"Choloepus"
"45","Choloepus_hoffmanni","BMNH_93_12_22_1",52.5804,21.8843,-1.4806,85.1218,22.8918,4.2073,41.2546,24.182,5.4201,91.3539,36.3783,1.9616,89.7239,48.8779,-5.6819,46.3233,34.6298,-1.777,66.5292,60.0953,4.5688,80.3466,58.144,1.8778,23.7154,2.0741,0.2391,42.1037,16.8281,2.5577,1,1,1,-2.1409,-2.495,-12.6199,72.057,-0.1384,-0.4674,77.8625,22.6525,3.7026,27.8436,-7.2103,-8.0815,46.5161,19.4055,0.1072,0.039,-0.1064,-0.6553,28.7809,-5.8374,-16.209,49.5858,-12.2533,-7.9697,72.2727,2.1879,-7.5942,11.4262,25.1239,-16.7573,15.4936,46.0937,-9.5208,39.8693,59.5849,-7.1241,14.443,28.0175,-6.4655,53.8948,42.3684,11.3143,76.8425,53.2156,3.829,31.1686,-1.8179,-5.6697,61.8432,24.1527,11.9475,84.9438,36.1474,2.8419,0.1162,-0.2666,-0.6368,44.8213,2.0538,-3.5625,63.393,-5.1001,-15.0979,74.4489,-2.4266,-4.6259,19.1645,15.8723,-1.4848,53.2481,41.3681,-23.2855,66.1563,42.2959,-10.2775,69.5962,41.1634,-0.0311,-2.7465,15.495,-2.105,11.1586,-10.0147,-0.473,63.5737,45.0559,9.2746,14.9327,-7.8906,1.0717,"Choloepus"
"46","Choloepus_hoffmanni","BMNH_99_10_22_1",55.5486,19.526,-4.8458,86.0954,21.6426,0.9354,43.9894,21.4589,5.4915,94.0712,32.6587,-1.4971,93.3323,45.1172,-6.7632,47.8997,33.7526,-6.4353,70.5576,57.4533,1.9228,85.5091,54.9138,-3.069,25.3773,1.4711,1.1344,43.8391,13.961,4.4202,1,1,1,-0.0229,0.8766,-14.4492,72.7719,-0.4046,0.0832,79.0687,22.2039,2.8678,26.5558,-8.529,-8.7034,48.4514,16.6969,-0.7052,0.0412,0.719,-0.2396,26.4939,-5.7666,-15.8776,46.7061,-15.2131,-6.6964,69.5632,-2.1359,-3.6516,11.7557,24.6383,-16.0812,17.2627,47.0544,-7.3609,41.4875,59.2099,-3.8876,17.7321,26.4532,-6.6172,56.8629,38.9643,9.7777,82.2412,48.1533,-1.8828,31.63,-2.9385,-6.4381,65.699,22.9152,10.1804,88.7061,35.0249,-0.8474,-0.2544,-0.0646,0.0733,48.1947,3.8021,-0.6698,67.3395,-3.3034,-13.0861,77.8329,-0.9083,-4.4267,22.7959,17.3745,0.209,57.584,41.8297,-22.7665,71.4493,41.6738,-10.5807,72.4169,44.247,0.0815,-1.0252,15.5026,-0.405,12.1528,-9.5887,-1.0528,67.9555,42.6392,8.6131,16.5981,-4.7083,2.7157,"Choloepus"
"47","Choloepus_hoffmanni","BMNH_99_10_22_2",50.1161,18.7286,-3.3462,79.846,21.1365,1.3691,40.7478,21.4504,4.0544,85.3945,29.43,-0.38,86.1237,42.3742,-3.4419,43.6323,31.7567,-3.294,64.0138,54.2816,2.7998,76.1854,51.8107,-0.065,24.064,2.6768,1.3436,40.587,14.6733,2.9299,1,1,1,2.323,2.08,-14.5151,66.832,0.1008,-0.9674,71.1008,20.4606,2.4144,26.0783,-6.4213,-8.6105,44.6305,15.7837,-3.0986,-0.3333,0.4063,-0.4233,26.4004,-5.5398,-14.4351,45.227,-12.4991,-6.1369,61.212,-4.8002,-3.7866,10.8556,25.1634,-14.1751,14.881,45.2157,-6.0186,30.8679,54.4591,-4.5088,16.0744,27.9,-4.59,52.1004,37.5893,9.6874,73.4083,46.2767,1.182,30.7853,-2.5847,-4.8867,61.8292,20.9509,9.4594,80.6541,30.3746,2.0514,0.2606,0.222,0.9318,44.3706,3.5149,-0.2021,61.601,-2.6899,-10.5509,70.9067,-1.0424,-2.4417,20.5286,16.9036,-0.0812,53.1922,39.7816,-21.8567,63.4555,40.2324,-9.8152,65.7995,39.7461,0.5206,-1.3445,15.7826,-0.9023,12.7583,-8.2914,-1.0438,70.7706,46.7294,8.4257,15.4841,-3.3988,4.9069,"Choloepus"
"48","Choloepus_hoffmanni","BMNH_1981_726",50.7065,13.0828,-3.8085,83.1209,17.1792,3.7345,41.3475,17.7011,5.4841,92.6342,29.0905,4.3761,90.2327,41.7783,-1.1542,43.6247,30.7189,-3.833,67.0177,52.0333,4.1146,81.0723,50.943,4.7169,23.6685,-1.1597,0.5581,42.9181,11.4408,4.473,72.8313,26.0956,9.4102,4.4967,1.9745,-14.894,71.1957,0.3398,-1.0387,76.2949,18.8351,6.2784,27.7663,-8.5614,-8.4822,48.0098,14.2657,0.5467,-0.2986,-0.1539,-0.4839,25.7153,-5.3342,-14.4017,42.6193,-11.1743,-9.3981,64.4156,-3.9084,-5.5146,12.8564,23.011,-13.7994,19.0684,39.7067,-8.6828,36.3568,50.2837,-4.7747,17.7435,28.2998,-3.7442,55.3403,32.9187,11.5914,78.0286,44.9758,5.0107,33.5836,-5.267,-5.0286,61.7483,18.6322,11.4289,85.6709,30.5214,4.6406,-0.2156,0.4215,0.0158,45.1777,0.2565,1.0124,64.9587,-5.3744,-12.3556,73.812,-2.0654,-1.7936,22.493,16.6499,2.4408,53.8403,38.855,-20.7634,65.7595,39.8227,-8.8524,68.6137,37.3332,2.1902,-0.1139,14.1661,0.3066,12.4392,-8.2264,1.0753,65.2125,37.783,11.0216,17.0501,-6.5591,3.8141,"Choloepus"
"49","Choloepus_hoffmanni","BMNH_1990_521",52.3441,16.7235,-7.1998,88.6902,21.6407,0.271,44.1318,22.759,2.7876,96.3624,32.902,-2.2843,94.2223,44.5285,-8.002,46.7745,31.7632,-5.2723,70.7373,56.9744,0.7418,85.1129,55.24,-2.5978,24.8412,0.1923,-0.2159,43.3012,14.3868,2.459,75.4458,29.9104,3.8029,2.219,0.3502,-16.8136,75.5806,0.076,-0.2858,81.3716,19.6643,0.7181,27.346,-9.4453,-9.5034,47.0487,17.7947,-1.2998,0.3144,-0.163,-0.042,27.0748,-8.3622,-14.9387,45.2144,-14.8884,-8.103,71.3189,-0.7147,-2.8671,10.8482,24.724,-16.1765,18.327,44.8928,-7.8556,45.0237,56.3432,-3.5231,15.9836,29.0305,-6.8239,56.846,35.8346,10.4162,83.1612,48.8207,0.1251,32.5054,-5.1907,-5.5456,66.3407,21.0942,10.4583,90.2505,35.9902,0.3181,0.255,0.7845,-1.2148,48.3066,4.0291,-2.8852,68.9934,-2.8999,-14.2911,79.9215,-0.7605,-3.5971,24.7385,18.7785,-1.5318,54.6557,41.0575,-24.3636,71.9129,43.8995,-13.7868,72.0841,43.6476,-1.2887,-1.0051,15.9426,0.3917,11.594,-9.3434,0.1463,69.4083,40.3831,8.8469,19.3496,-3.4243,2.152,"Choloepus"
"50","Choloepus_hoffmanni","CG1929-578",58.0327,16.5063,-3.2208,88.3409,21.3205,3.8375,42.5199,19.1376,3.2446,1,1,1,1,1,1,50.7938,32.6283,-3.0224,73.32,54.5517,3.172,1,1,1,24.2178,-0.4479,0.2351,45.2912,12.9275,2.0065,74.3384,27.1923,9.7161,-2.0278,-1.3499,-13.2106,76.6402,-0.0446,-0.0327,77.2338,19.7599,5.7133,28.593,-9.8359,-8.9748,57.8001,16.7065,-6.1401,-0.0236,0.1627,-0.104,30.952,-6.1673,-16.0414,51.5509,-12.0945,-7.0198,70.0679,-2.6735,-2.8757,16.3367,26.8497,-16.2515,27.8629,47.5358,-6.2797,44.2152,53.8049,-3.1065,18.627,29.9053,-5.541,57.3618,37.2251,9.5468,1,1,1,34.5883,-5.2208,-5.3337,66.1605,20.648,10.5287,1,1,1,0.1948,-0.3961,-0.1938,45.7761,0.8371,-3.1956,65.3949,-4.8157,-11.4727,75.7705,-2.94,-2.5062,19.8069,17.4084,-1.1058,51.5829,35.861,-21.8388,69.3445,39.3999,-10.559,72.5529,39.4125,0.3707,0.523,15.987,-1.313,12.2941,-10.0913,-1.4848,1,1,1,15.2606,-5.0425,2.4958,"Choloepus"
"51","Choloepus_hoffmanni","CG1984-1170",51.2623,16.2616,-1.531,1,1,1,42.8412,19.7164,2.382,87.1421,26.4814,-0.3893,86.6175,37.4459,-5.694,45.6033,30.2716,-1.2771,65.5671,50.3637,2.2562,77.5652,46.9016,-0.5061,25.2747,0.5188,0.2814,43.7691,13.8379,3.1128,67.8838,25.0967,7.0561,3.1414,1.0481,-15.1489,69.3908,-0.0282,0.3815,69.5045,17.8498,4.9297,26.6349,-7.3065,-8.4417,50.5015,15.5165,-5.5759,-0.3204,-0.034,0.0324,26.542,-4.1749,-14.7922,44.5593,-10.5091,-7.0447,46.6213,-2.0844,8.9451,14.4444,22.1472,-16.6602,20.8147,40.6186,-8.782,34.6584,47.765,-1.3148,18.6506,26.5275,-6.0881,55.8029,34.841,7.225,75.5291,43.1166,1.0492,33.1305,-3.5684,-5.1411,61.316,19.1091,7.8318,81.8005,27.3247,1.1568,-0.6562,-0.1677,0.1453,42.1206,1.2899,-1.2727,59.4301,-4.856,-10.8511,68.5403,-1.6203,-2.4866,18.6514,14.483,-1.368,48.2155,37.6996,-19.9231,60.6226,38.8223,-9.8466,63.5039,37.478,-0.4252,0.9463,13.8421,-1.3132,11.4959,-7.831,0.4937,72.756,42.5769,8.9334,14.6532,-4.1424,2.7209,"Choloepus"
"52","Choloepus_hoffmanni","Lionel_coll",50.9912,15.7624,-4.8797,82.3738,18.0146,1.0739,41.7809,19.9603,1.4724,88.4133,29.4118,2.0737,86.4768,40.7335,-5.7845,45.5514,29.3831,-6.8289,66.8546,51.2132,0.4587,78.8243,49.6794,1.012,23.4291,0.8437,-2.788,42.3539,13.3149,1.2689,1,1,1,1.5335,-0.002,-15.6508,71.7216,-0.36,0.2443,75.58,16.8921,1.9618,26.2755,-8.9822,-10.6201,44.8211,14.8124,-2.8064,0.0652,-0.2146,0.3081,24.8434,-6.3433,-16.1018,42.5378,-13.2802,-9.0513,65.3913,-6.8941,-4.9527,11.5969,22.5728,-16.2972,17.247,39.819,-8.8593,40.7862,52.0449,-4.5837,17.3674,26.9062,-6.5054,54.2039,34.7846,6.989,75.2465,45.0174,1.3931,31.2283,-4.2481,-6.1505,62.9865,18.7087,7.0876,83.3705,29.5632,1.877,0.0223,0.0701,-0.0541,44.5127,0.7026,-1.3713,61.5499,-5.9528,-12.8261,72.6518,-2.7467,-2.0378,21.9664,14.1925,0.9733,52.6956,36.6802,-21.3943,65.3397,37.8826,-7.7381,67.5376,34.5116,-0.1359,0.667,13.8425,-0.998,11.4362,-8.1383,-1.7803,61.7357,36.2548,7.2658,16.6002,-4.3947,2.2721,"Choloepus"
"53","Choloepus_hoffmanni","RH118 ",57.663,17.6645,-2.0045,85.3146,23.5026,0.3136,43.5332,20.4246,2.8667,94.9687,30.0373,0.4891,92.715,42.6641,-4.1997,51.6072,31.969,-2.043,72.1245,50.6079,0.6805,84.1289,52.5229,0.6699,27.1981,0.6154,0.4481,45.2883,13.4845,2.5364,73.9912,28.1523,9.4988,-0.4677,0.1965,-13.7126,73.1718,0.1539,-0.3339,78.147,20.3733,2.8384,27.761,-7.9112,-8.5266,54.8381,15.7629,-6.3558,0.273,-0.3297,0.0343,27.7841,-5.6611,-16.4115,43.522,-12.0386,-8.4216,67.6564,-3.2298,-2.5421,14.5771,24.2341,-17.0763,22.9657,40.7039,-8.9758,42.8901,52.1653,-1.6702,18.5988,27.1229,-6.0447,58.1802,35.654,9.0368,80.0473,46.8,1.2241,32.7489,-3.4575,-5.9661,64.8451,21.8868,9.3861,88.1386,31.7576,1.6117,0.1883,-0.2453,0.2953,48.5514,1.9962,-0.6734,69.8229,-4.8789,-12.1421,77.3716,-1.883,-1.0914,26.8922,16.6765,-0.7322,62.4468,41.3001,-23.1511,70.7364,38.2575,-10.1147,73.523,37.8585,-0.0541,0.7097,15.6033,-1.3743,12.0753,-10.2273,-2.1183,76.7899,46.3151,9.3448,18.3696,-7.0506,2.7256,"Choloepus"
"54","Choloepus_hoffmanni","RH119 ",37.1486,9.6077,-0.7117,63.7143,12.8922,1.7976,24.4897,11.8558,3.2753,69.6468,22.2771,-0.3855,67.4035,34.3327,-6.6574,30.0519,23.3602,-0.041,48.6957,41.0935,3.3182,58.4338,41.9624,-1.5251,11.9737,-4.0183,2.696,28.3217,6.8749,2.5154,51.2854,21.1065,7.0857,-6.3222,-4.0788,-9.7346,51.7537,0.2472,-0.6481,54.5615,13.2092,3.7734,15.5955,-10.6085,-4.6792,35.2579,8.9988,-4.1668,1,1,1,13.7583,-9.1815,-11.0134,29.6359,-8.6433,-5.7071,44.6696,-4.6377,0.5873,2.3025,13.6126,-17.2834,6714,30.5533,-24.3256,22.1199,39.0595,-2.282,8.0016,20.273,-0.3082,36.9166,26.9785,9.6046,56.521,36.9663,-0.5762,21.5785,-5.8832,-0.4729,44.2656,13.6231,9.3522,63.5017,22.5117,-0.0787,-0.1087,-0.0089,0.0532,37.0832,1.8282,0.2958,55.9841,-3.2671,-9.3858,62.7108,-1.2574,-1.8758,16.9066,13.6625,0.2227,44.5714,34.3162,-16.2211,54.7806,35.0115,-7.8549,57.8375,33.1091,0.8417,-6.8639,8.3715,3.3291,2.0276,-10.7196,3.8359,54.3327,35.7133,5.596,11.5238,-4.252,2.8076,"Choloepus"
"55","Choloepus_hoffmanni","UMZC_E115 ",55.0573,20.5958,-2.7603,84.3856,21.0465,2.0975,40.9754,21.0405,2.5508,92.2901,32.097,-0.6087,90.11,44.0127,-5.4242,48.7627,33.1122,-4.7328,69.4518,54.5682,2.3479,81.5839,53.1445,-0.5356,25.9702,2.4285,1.145,44.875,14.7851,2.0176,1,1,1,-2.8012,-2.028,-11.9854,71.4058,-0.2435,0.5169,79.3035,19.8078,0.8662,27.8808,-9.1296,-9.011,48.0569,17.4038,-2.2384,-0.1851,0.0621,-0.7157,29.2444,-6.6568,-15.8799,50.9552,-12.8229,-5.7863,70.669,-0.2686,-4.8601,13.7126,25.2143,-17.2465,22.3886,46.5732,-7.3384,42.7293,57.251,-5.1175,16.4722,29.2815,-5.1546,57.779,37.5857,9.8344,79.3282,48.1413,0.9659,32.0114,-4.3632,-5.3099,64.9151,22.8235,9.8179,86.6384,34.4308,0.4667,0.1579,0.0898,-0.1483,45.981,2.3699,-3.5846,64.2576,-5.1,-13.4205,74.3686,-1.0503,-3.2078,22.1751,16.1344,-0.1952,54.9283,40.5799,-21.7866,66.4951,39.0855,-11.2812,70.2832,39.8768,-0.7276,-0.5851,15.3377,-0.0479,11.4232,-8.7975,-0.536,63.994,39.8856,9.2672,14.8039,-5.4189,3.1774,"Choloepus"
"56","Bradypus_tridactylus","BMNH_8_3_7_57",27.0512,8.5142,-3.2616,52.6117,18.356,7.4625,17.7722,11.4222,6.1691,57.4537,26.4367,3.9454,56.9986,37.4345,0.5858,18.901,21.3602,-2.8198,35.8015,43.989,7.0426,47.2444,42.9824,3.9988,-0.0782,-6.2552,-0.8915,19.9278,6.7978,5.782,39.9367,21.0695,5.9101,-2.2617,-1.5382,-12.4462,38.9926,0.1032,-0.7291,43.3901,15.3496,3.1809,11.4136,-7.2733,-4.5465,22.4272,7.425,-1.1893,0.4554,-0.0042,-0.6441,12.6709,-7.7705,-7.8049,28.5436,-9.4659,-5.1601,38.1336,1.0123,-10.6367,-0.6552,14.4278,-7.0497,2.9363,30.2015,-4.9156,15.2419,34.8649,-10.0606,2.9806,14.0024,-1.5848,26.4996,26.1542,13.1262,45.7188,39.1114,5.9557,13.4837,-3.8485,-1.6395,34.117,13.7728,13.8089,54.0567,26.895,5.9006,-0.0551,0.0116,-0.2446,26.6125,0.6993,-2.3442,40.6211,-5.4313,-14.8268,47.1433,-2.1651,-4.5954,2.2243,5.297,-0.8914,31.6814,24.7053,-20.8145,44.3264,25.6865,-14.5277,49.6025,26.4291,0.0239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
"57","Bradypus_tridactylus","BMNH_10_5_4_41",27.026,9.5198,-1.9225,52.1158,18.1163,4.8711,15.3782,10.645,7.3232,56.025,27.5328,6.8955,54.8137,37.8729,3.2833,19.2478,21.7787,-1.9967,35.6308,42.6685,5.4817,47.282,41.5394,6.3298,-0.122,-5.9305,0.6766,17.9076,6.6054,7.8594,39.1944,20.9249,6.5263,-4.5708,-3.6423,-10.0783,38.1793,0.0562,-0.6284,41.4368,15.8424,5.5269,10.3938,-6.99,-3.1174,21.3915,7.2445,0.4848,0.0713,0.1229,0.2745,11.4689,-7.5774,-6.6152,28.7188,-8.5867,-5.7162,39.5758,2.3373,-11.9853,-1.8331,13.3573,-6.6519,3.0802,29.891,-5.0322,17.3097,35.4117,-10.2105,2.1971,14.7316,-0.4456,23.6826,26.1675,16.3766,44.3418,37.1772,7.713,12.9917,-2.7733,0.0494,32.1085,13.3446,16.3635,51.662,26.7381,7.3132,0.2133,0.3124,-0.2318,25.8479,0.5442,-1.2934,39.6108,-6.263,-12.4794,48.979,-4.1137,-3.6981,2.4196,5.6587,-0.6137,30.8679,22.5029,-18.3965,44.5813,26.0115,-14.3809,52.9378,26.444,0.3784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bradypus"
